COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 20
ITER_COUNT 1
NUM_TESTS 25
SEED 1752193191

Init: 11852

## MERGING 3 LISTS ##
Baseline (copy+sort) 450
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |       695,695,695 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       325,325,325 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |       388,388,388 |             0.0000 |
Find (Oz)                                | true    |      ? |       736,736,736 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |       405,405,405 |             0.0000 |
State Machine (O3)                       | true    |      ? |       315,315,315 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       528,528,528 |             0.0000 |
State Machine (O2)                       | true    |      ? |       361,361,361 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |       382,382,382 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       320,320,320 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |       392,392,392 |             0.0000 |
State Machine (Oz)                       | true    |      ? |       295,295,295 |             0.0000 |
Find (O3)                                | true    |      ? |       629,629,629 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |       394,394,394 |             0.0000 |
State Machine (Os)                       | true    |      ? |       298,298,298 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       322,322,322 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       451,451,451 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       538,538,538 |             0.0000 |
Find (Os)                                | true    |      ? |       734,734,734 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       321,321,321 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       318,318,318 |             0.0000 |
State Machine (O1)                       | true    |      ? |       321,321,321 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       563,563,563 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       531,531,531 |             0.0000 |
Find (O2)                                | true    |      ? |       697,697,697 |             0.0000 |

## MERGING 6 LISTS ##
Baseline (copy+sort) 1246
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |       846,846,846 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       388,388,388 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |       528,528,528 |             0.0000 |
Find (Oz)                                | true    |      ? |       887,887,887 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |       558,558,558 |             0.0000 |
State Machine (O3)                       | true    |      ? |       570,570,570 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |       630,630,630 |             0.0000 |
State Machine (O2)                       | true    |      ? |       571,571,571 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |       518,518,518 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       389,389,389 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |       531,531,531 |             0.0000 |
State Machine (Oz)                       | true    |      ? |       551,551,551 |             0.0000 |
Find (O3)                                | true    |      ? |       768,768,768 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |       528,528,528 |             0.0000 |
State Machine (Os)                       | true    |      ? |       550,550,550 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |       404,404,404 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       530,530,530 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       665,665,665 |             0.0000 |
Find (Os)                                | true    |      ? |       887,887,887 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       407,407,407 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       402,402,402 |             0.0000 |
State Machine (O1)                       | true    |      ? |       608,608,608 |             0.0000 |
Tournament Tree (O3)                     | true    |      ? |       718,718,718 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       626,626,626 |             0.0000 |
Find (O2)                                | true    |      ? |       846,846,846 |             0.0000 |

## MERGING 7 LISTS ##
Baseline (copy+sort) 1422
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1007,1007,1007 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       472,472,472 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |       696,696,696 |             0.0000 |
Find (Oz)                                | true    |      ? |    1076,1076,1076 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |       731,731,731 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       848,848,848 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |       684,684,684 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       472,472,472 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |       695,695,695 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |       916,916,916 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |       695,695,695 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       492,492,492 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       729,729,729 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |       882,882,882 |             0.0000 |
Find (Os)                                | true    |      ? |    1042,1042,1042 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       491,491,491 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       487,487,487 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |       935,935,935 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       858,858,858 |             0.0000 |
Find (O2)                                | true    |      ? |    1039,1039,1039 |             0.0000 |

## MERGING 8 LISTS ##
Baseline (copy+sort) 1884
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1224,1224,1224 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       566,566,566 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |       787,787,787 |             0.0000 |
Find (Oz)                                | true    |      ? |    1279,1279,1279 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |       827,827,827 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |       989,989,989 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |       800,800,800 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       565,565,565 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |       859,859,859 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1101,1101,1101 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |       795,795,795 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       585,585,585 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |       849,849,849 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1029,1029,1029 |             0.0000 |
Find (Os)                                | true    |      ? |    1226,1226,1226 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       586,586,586 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       581,581,581 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1077,1077,1077 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |       982,982,982 |             0.0000 |
Find (O2)                                | true    |      ? |    1257,1257,1257 |             0.0000 |

## MERGING 9 LISTS ##
Baseline (copy+sort) 1772
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1347,1347,1347 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       666,666,666 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |       897,897,897 |             0.0000 |
Find (Oz)                                | true    |      ? |    1359,1359,1359 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |       957,957,957 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1236,1236,1236 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |       886,886,886 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       665,665,665 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |       971,971,971 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1284,1284,1284 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |       924,924,924 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       683,683,683 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1074,1074,1074 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1270,1270,1270 |             0.0000 |
Find (Os)                                | true    |      ? |    1391,1391,1391 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       684,684,684 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       673,673,673 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1375,1375,1375 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1225,1225,1225 |             0.0000 |
Find (O2)                                | true    |      ? |    1413,1413,1413 |             0.0000 |

## MERGING 10 LISTS ##
Baseline (copy+sort) 2179
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1466,1466,1466 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       771,771,771 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1049,1049,1049 |             0.0000 |
Find (Oz)                                | true    |      ? |    1522,1522,1522 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    1129,1129,1129 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1472,1472,1472 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    1059,1059,1059 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       772,772,772 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1075,1075,1075 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1393,1393,1393 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1084,1084,1084 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       785,785,785 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1267,1267,1267 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1470,1470,1470 |             0.0000 |
Find (Os)                                | true    |      ? |    1523,1523,1523 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       784,784,784 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       773,773,773 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1621,1621,1621 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1428,1428,1428 |             0.0000 |
Find (O2)                                | true    |      ? |    1514,1514,1514 |             0.0000 |

## MERGING 11 LISTS ##
Baseline (copy+sort) 2298
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1625,1625,1625 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       879,879,879 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1235,1235,1235 |             0.0000 |
Find (Oz)                                | true    |      ? |    1653,1653,1653 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    1319,1319,1319 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1633,1633,1633 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    1237,1237,1237 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       874,874,874 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1257,1257,1257 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1540,1540,1540 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1275,1275,1275 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       883,883,883 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1455,1455,1455 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1665,1665,1665 |             0.0000 |
Find (Os)                                | true    |      ? |    1686,1686,1686 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       883,883,883 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       873,873,873 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1906,1906,1906 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1625,1625,1625 |             0.0000 |
Find (O2)                                | true    |      ? |    1676,1676,1676 |             0.0000 |

## MERGING 12 LISTS ##
Baseline (copy+sort) 2767
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1777,1777,1777 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |       976,976,976 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1385,1385,1385 |             0.0000 |
Find (Oz)                                | true    |      ? |    1814,1814,1814 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    1468,1468,1468 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    1745,1745,1745 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    1383,1383,1383 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |       975,975,975 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1407,1407,1407 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1736,1736,1736 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1424,1424,1424 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |       994,994,994 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1554,1554,1554 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    1769,1769,1769 |             0.0000 |
Find (Os)                                | true    |      ? |    1841,1841,1841 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |       991,991,991 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |       978,978,978 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    1996,1996,1996 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    1738,1738,1738 |             0.0000 |
Find (O2)                                | true    |      ? |    1851,1851,1851 |             0.0000 |

## MERGING 13 LISTS ##
Baseline (copy+sort) 2877
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    1937,1937,1937 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1131,1131,1131 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1588,1588,1588 |             0.0000 |
Find (Oz)                                | true    |      ? |    2035,2035,2035 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    1695,1695,1695 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2047,2047,2047 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    1585,1585,1585 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1102,1102,1102 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1610,1610,1610 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1844,1844,1844 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1623,1623,1623 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1108,1108,1108 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1797,1797,1797 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2069,2069,2069 |             0.0000 |
Find (Os)                                | true    |      ? |    2054,2054,2054 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1108,1108,1108 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1086,1086,1086 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2264,2264,2264 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2005,2005,2005 |             0.0000 |
Find (O2)                                | true    |      ? |    2028,2028,2028 |             0.0000 |

## MERGING 14 LISTS ##
Baseline (copy+sort) 3403
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    2117,2117,2117 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1207,1207,1207 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    1798,1798,1798 |             0.0000 |
Find (Oz)                                | true    |      ? |    2320,2320,2320 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    1919,1919,1919 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2177,2177,2177 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    1776,1776,1776 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1199,1199,1199 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    1813,1813,1813 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    1988,1988,1988 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    1822,1822,1822 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1220,1220,1220 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    1924,1924,1924 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2244,2244,2244 |             0.0000 |
Find (Os)                                | true    |      ? |    2221,2221,2221 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1220,1220,1220 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1199,1199,1199 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2434,2434,2434 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2146,2146,2146 |             0.0000 |
Find (O2)                                | true    |      ? |    2191,2191,2191 |             0.0000 |

## MERGING 15 LISTS ##
Baseline (copy+sort) 3308
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    2272,2272,2272 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1319,1319,1319 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2011,2011,2011 |             0.0000 |
Find (Oz)                                | true    |      ? |    2337,2337,2337 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    2107,2107,2107 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2338,2338,2338 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    2003,2003,2003 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1324,1324,1324 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2058,2058,2058 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    2144,2144,2144 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2051,2051,2051 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1337,1337,1337 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    2071,2071,2071 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2418,2418,2418 |             0.0000 |
Find (Os)                                | true    |      ? |    2330,2330,2330 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1336,1336,1336 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1309,1309,1309 |             0.0000 |
State Machine (O1)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (O3)                     | true    |      ? |    2623,2623,2623 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    2317,2317,2317 |             0.0000 |
Find (O2)                                | true    |      ? |    2436,2436,2436 |             0.0000 |

## MERGING 16 LISTS ##
Baseline (copy+sort) 3726
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Find (O1)                                | true    |      ? |    2440,2440,2440 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1439,1439,1439 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2129,2129,2129 |             0.0000 |
Find (Oz)                                | true    |      ? |    2525,2525,2525 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    2237,2237,2237 |             0.0000 |
State Machine (O3)                       | false   |      ? |                 ? |                  ? | Unsupported
Tournament Tree (Os)                     | true    |      ? |    2494,2494,2494 |             0.0000 |
State Machine (O2)                       | false   |      ? |                 ? |                  ? | Unsupported
Heap Cache (O2)                          | true    |      ? |    2129,2129,2129 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1501,1501,1501 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2163,2163,2163 |             0.0000 |
State Machine (Oz)                       | false   |      ? |                 ? |                  ? | Unsupported
Find (O3)                                | true    |      ? |    2313,2313,2313 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2179,2179,2179 |             0.0000 |
State Machine (Os)                       | false   |      ? |                 ? |                  ? | Unsupported
Insert Cache (O3)                        | true    |      ? |    1453,1453,1453 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    2226,2226,2226 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    2570,2570,2570 |             0.0000 |
Find (Os)                                | true    |      ? |    2520,2520,2520 |             0.0000 |
